0.289256920449581,0.7112019496553242,0.9902595476501916,42
0.07938322248330613,0.36816860444941985,0.9933605014994747,54
0.11322851040152208,0.4254320509241302,0.9873381982549221,30
0.16802717896467897,0.5585938542969695,0.9916773984975007,108
0.12484765825398217,0.37623974621815354,0.991787158244675,6
0.24689686916936143,0.6102622265649853,0.9920227548100459,56
0.17520635199206627,0.513368300308168,0.9929366163365205,32
0.23292884015273663,0.5623841447393501,0.9939844509768337,18
0.08451361014235265,0.33889004252752136,0.9949080713692273,13
0.2057557466928223,0.6429205288019312,0.9934930072593093,52
0.18780148002229105,0.5074535276657531,0.9946846920410553,48
0.2948312146290134,0.778148897783579,0.9885309623829326,43
0.23007895407080398,0.6718031248430077,0.9902310409782515,23
0.28831785625789097,0.6516268339482634,0.9868188385362945,31
0.07164455565962562,0.26612310864317923,0.9986565157711852,98
0.13351747173689618,0.5642287778034013,0.9917022719528418,106
0.20029897803870406,0.5738100104955598,0.9933294942359667,74
0.16715691796739726,0.5301360928988622,0.9933678916111178,87
0.25711155305122824,0.5920015866027087,0.993726068687176,112
0.2753093653562737,0.7586301159446283,0.9933118373394308,68
0.17553132063148308,0.5243370240644738,0.9933639210693227,90
0.07386440598799598,0.3118947114494732,0.995764339761625,11
0.13543038450704428,0.37444652278185525,0.9914759617259621,17
0.15203332141500986,0.45549589548741337,0.9947455222393176,84
0.12186110399215866,0.407188946300275,0.9955862702376287,63
0.15016200618405878,0.5212668347305092,0.9924809415546156,114
0.22626402666041812,0.6375049486524429,0.9920644102356345,72
0.1340840074347496,0.42302731642199093,0.9964659400128513,45
0.10308506655480229,0.34628433258662544,0.9958859118078908,99
0.07374652821687346,0.2618276613229891,0.9968006726035062,113
0.265001304443346,0.6607853007664539,0.9918214435475342,91
0.3158151907967919,0.7826371533009809,0.9867922177586738,9
0.11738984660948285,0.47538626641668785,0.9924735162235105,116
0.040682234432234426,0.21305624815587781,0.9975579720588537,55
0.08583574395490283,0.3224804413168253,0.995362484457995,62
0.27357242449843056,0.7353780726921952,0.991413051747972,67
0.29972483261988886,0.7733701216605366,0.9916265122039325,5
0.12900574657292369,0.5027037376237048,0.9903927134181036,61
0.2718798616557594,0.7633146968932703,0.9930754203358668,97
0.18401386721695753,0.47809030126654145,0.9954384781157641,77
0.2464542355905674,0.7729902248342692,0.9902780688889081,49
0.309233398601775,0.7171574320138774,0.9894070723373057,19
0.13673261652424576,0.40394872776369867,0.993738084115111,4
0.22601651550874532,0.6150967488736454,0.9905200205431874,73
0.07318699702639477,0.3370879083890207,0.9968754682526841,53
0.12382491253321024,0.4927174323423383,0.9932469040560831,102
0.15484241052234418,0.5755043918550429,0.9887251887279166,7
0.25885590918189355,0.7045987846651562,0.9928286641785838,38
0.21141591375321894,0.577129288551748,0.9924254197374339,101
0.22359859417643474,0.6103046407349286,0.9937095394931874,58
0.25401155654848095,0.7073584944048464,0.9913832464206903,66
0.06494708994708995,0.3951929093981399,0.9946354295159963,104
0.09078839452804625,0.33212759240285183,0.9957038110842067,47
0.06072920622863654,0.25064436878920043,0.9965177290666327,117
0.19758300489669176,0.5396455040859072,0.9943225676635411,8
0.24329726877791477,0.6404846221695534,0.9932621532192413,115
0.06949179753634188,0.27701806776148846,0.997071020269845,96
0.10323385471643795,0.34104019660308255,0.9948169779067652,82
0.14391835780846385,0.3950011791582449,0.9949491906338461,27
0.08748242656618409,0.3256503122486663,0.9948779430744578,16
0.17841053841613072,0.535275589800974,0.9940897146110851,71
0.12545719422230486,0.44791357025216383,0.9940473957883678,79
0.15276577738194932,0.5973047685070639,0.9929758043048337,76
0.43897775638666325,1.0442288819743415,0.9891845958085255,69
0.11379906433669874,0.3768967085012628,0.995768037926025,25
0.09369224624657335,0.3769854519360702,0.9961333841535167,37
0.14299886887437352,0.4388845278998154,0.9893307431576926,59

0.0339516978339453,0.33434101096345425,0.9943531122930002,94
0.1312383772683606,0.42004487063284923,0.9962096923776588,36
0.08619139282276914,0.3828200242904677,0.994943043240273,105
0.19319280290053673,0.5133953824455917,0.99581616147167,95
0.18418071464591884,0.6023959797014691,0.9926362284803093,110
0.26235563444594695,0.6123540202319777,0.995644589893561,50
0.028634415476782457,0.29358738817919394,0.996638450256294,93
0.13985503466562346,0.3704619717971994,0.9939446850650042,22
0.17502888062110325,0.5017885322342246,0.9882236435903672,2
0.1529114471776898,0.4391154954920804,0.9908876026928027,12
0.21274699074364892,0.5695779294761532,0.9949689842973618,78
0.3780522292221173,0.9079297121361868,0.9878724107699264,34
0.18364107403204072,0.5345844070112474,0.9949465390307307,75
0.10359753203607025,0.4721016514093685,0.9949713259175778,65
0.09488400488400489,0.3492541238309517,0.9949017475742198,26
0.23500719898482114,0.7210464190369258,0.989646621866742,111
0.2247634565360318,0.6220888468693324,0.9916060850824513,86
0.23131814025462474,0.5828416000700282,0.9847293850490119,10
0.10552039708391499,0.4018389611925965,0.9921953195044695,15
0.18050556382046565,0.5177648870697037,0.9946152064130745,100
0.15743240314512844,0.4377296925376152,0.9962801281647463,109
0.14785005010476449,0.534926599096672,0.9936960105041743,85
0.16793321377810153,0.5449756711370889,0.9941910855725614,64
0.23631558727312943,0.5775463614781888,0.9882888448011021,24
0.08168478047632126,0.3446576293623909,0.996614127582154,89
0.18418021047387756,0.6199838962980693,0.9906043802156648,107
0.32258073063157805,0.7687382816793135,0.9919808886699221,44
0.41794178858758113,1.1104992646463325,0.9730289038354831,33
0.1585422907038171,0.4054995041334606,0.993121936452637,3
0.10182687734977165,0.30380792345507973,0.9961617360810923,57
0.08891658585223935,0.35172130977257,0.9925889607887272,41
0.23408555492040395,0.7206060128038033,0.9918147855959039,80
0.22347871468908934,0.7556817648325668,0.9880681527278189,28
0.27071093821373005,0.7276440140474957,0.9893102336976729,29
0.20765556098246554,0.5506936409830129,0.9904364838286575,40
0.07584903897802378,0.3407771337088572,0.9950680708348065,103
0.20564839963093395,0.5932862133414581,0.9932164339000662,21
0.16186293693203585,0.4676151396129159,0.9964202472289011,83
0.24438944410496835,0.7325732374159206,0.9937722796382765,92
0.2005107166071534,0.46891742148481985,0.9901814231710736,39
